Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,total_Max_Porch_Area,total_Porch,Street_Alley,LotShape_LandContour,LotShape_LotConfig,LotShape_LandSlope,LotAreaPerFront,total_indoor_sqft,total_outdoor_sqft,total_in_out_sqft,in_per_out,area_per_finishes,no_finishes,no_finishes_perc,Condition1_Condition2,house_story,house_finish,YearBuilt_Age,Remodeled,YearRemodAdd_Age,YrBlt_YrRmd_Diff,YrSd_YrBlt,YrSd_YrRmd,Exterior1st_Exterior2nd,Foundation_MasVnrType,SaleCondition_SaleType,Bsmt_Unf_Per,Garage_per_Car_Cap,total_Ext_Ql_Cd,total_Bmt_Ql_Cd,total_Garage_Ql_Cd,total_Bmt_Fn_Area,Bsmt_Fsh_Per,avg_Ext_Qual,avg_Bmt_Qual,avg_Gar_Qual,total_All_Qualities,avg_All_Qualities,LivLotRatio,Spaciousness,PorchTypes,indoor_Cluster,outdoor_Cluster,in_out_Cluster,Ext_Q_Cd_Cluster,Bmt_Ql_Cd_Cluster,Bmt_F_A_Cluster,Gar_Q_Cd_Cluster,All_Q_Cluster,Cen_indoor_0,Cen_indoor_1,Cen_indoor_2,Cen_indoor_3,Cen_outdoor_0,Cen_outdoor_1,Cen_outdoor_2,Cen_outdoor_3,Cen_in_out_0,Cen_in_out_1,Cen_in_out_2,Cen_in_out_3,Cen_All_Q_0,Cen_All_Q_1,Cen_All_Q_2,Cen_All_Q_3,SalePrice
2247,160,1,21.0,1477,0,-1,0,0,0,0,0,14,0,0,4,0,6,9,1970,2007,0,0,5,6,1,0.0,5,7,1,5,5,1,10.0,358.0,2.0,0.0,188.0,546.0,0,10,1,5.0,546,546,0,1092,0.0,0.0,2,1,3,1,5,6,10,0,-1,3,0.0,0,0.0,0.0,0,0,3,187,0,0,0,0,0,0,0,-1,0,3,2008,0,0,187,187,0,0,0,0,70.33333333333333,2730.0,1477.0,4207.0,1.848341232227488,inf,4207.0,1.0,0,2.0,1,41,1.0,4,37,38,1,2,1,0,0.6556776556776557,0.0,12,23.0,0,358.0,0.3443223443223443,6.0,4.6,0.0,55.6,5.054545454545455,0.7393364928909952,182.0,1,2,0,0,2,2,3,0,1,1.9494806485080023,3.8459460474959015,1.339325320733435,4.0775377621008175,1.3376285261103527,4.031328260971684,2.5346212838355004,20.698373108604756,2.3907986812618143,3.7009422642525953,5.107104347330853,21.156617540539237,6.196970347333563,4.538616861516214,5.857292842649155,5.5063724724053955,test_col
2248,20,0,59.0,6490,0,-1,0,0,0,0,0,4,0,0,0,1,5,7,1983,1983,0,0,0,0,1,0.0,5,7,1,5,5,1,10.0,534.0,2.0,0.0,282.0,816.0,0,10,1,5.0,816,0,0,816,0.0,1.0,1,0,2,1,5,4,10,0,-1,0,1983.0,2,1.0,264.0,5,5,3,315,0,0,0,0,0,0,5,-1,0,4,2008,0,0,315,315,0,0,0,0,110.0,2448.0,6754.0,9202.0,0.3624518803671897,inf,9202.0,1.0,0,1.0,1,28,0.0,28,0,25,25,0,1,0,0.6544117647058824,132.0,12,23.0,14,534.0,0.34558823529411764,6.0,4.6,3.5,56.1,5.1000000000000005,0.12573189522342065,204.0,1,0,0,0,2,2,3,1,1,0.7685790180925837,4.378675543773922,2.198935195773587,3.2697584032951035,0.26435293038377305,2.652797678208834,1.1633877310221241,19.9510498347792,0.9058066727138371,3.47283367737139,3.6860136332169033,20.311956660958916,4.739537934822585,2.2528564258506676,3.486195968521343,3.4014392095817803,test_col
2249,20,0,60.0,6600,0,-1,0,0,0,0,0,4,0,0,0,1,5,6,1982,2005,0,0,3,4,1,0.0,5,5,1,5,5,1,10.0,638.0,2.0,0.0,207.0,845.0,0,7,1,5.0,845,0,0,845,0.0,0.0,1,0,3,1,7,6,10,0,-1,0,1982.0,2,1.0,264.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,7,2008,0,0,0,0,0,0,0,0,110.0,2535.0,6864.0,9399.0,0.3693181818181818,inf,9399.0,1.0,0,1.0,1,29,1.0,6,23,26,3,2,1,0,0.7550295857988165,132.0,10,23.0,14,638.0,0.24497041420118346,5.0,4.6,3.5,53.1,4.827272727272726,0.12803030303030302,140.83333333333334,0,0,0,0,1,2,3,1,1,0.6627529322759291,4.302774539881736,2.164780201390304,3.1555737101606325,0.2541776337381169,2.647106228944984,1.1591767023351147,19.93713212852925,0.8383965284066597,3.4168592677994276,3.58454833493019,20.277448588685644,4.20760286233569,1.5083699865389626,3.3353404698430977,2.92604413181801,test_col
2250,20,0,74.0,12395,0,-1,0,0,0,2,0,4,0,0,0,1,5,6,1984,1984,0,0,3,4,1,0.0,5,5,1,5,5,1,5.0,647.0,2.0,0.0,217.0,864.0,0,5,1,5.0,889,0,0,889,0.0,0.0,1,0,3,1,5,6,10,0,-1,0,1984.0,2,2.0,484.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,4,2008,0,0,0,0,0,0,4,0,167.5,2642.0,12879.0,15521.0,0.2051401506328131,inf,15521.0,1.0,0,1.0,1,27,0.0,27,0,24,24,2,1,0,0.7488425925925926,161.33333333333334,10,18.0,14,647.0,0.2511574074074074,5.0,3.6,3.5,48.1,4.372727272727273,0.07172246873739412,148.16666666666666,0,0,2,0,1,3,3,1,1,0.515655172653072,4.200920593391267,2.11636279761141,3.0129599450786144,1.3192621858305833,1.4392006185356443,0.40052017276897006,19.162385031892526,1.0125674575836576,3.069130129608047,3.020357673609726,19.489903680948512,3.795919209862363,0.9254641632868943,4.179473559932688,2.7630624187664825,test_col
2251,70,-1,0.0,56600,0,-1,1,2,0,0,0,13,0,0,0,6,5,1,1900,1950,1,0,2,5,1,0.0,5,5,2,5,5,1,2.0,0.0,2.0,0.0,686.0,686.0,0,10,1,5.0,1150,686,0,1836,0.0,0.0,2,0,4,1,5,7,3,0,-1,1,1900.0,2,1.0,288.0,5,3,2,0,0,0,0,0,0,0,0,-1,0,1,2008,0,0,0,0,0,4,2,1,0.0,4358.0,56888.0,61246.0,0.07660666572915202,inf,61246.0,1.0,0,2.5,0,111,1.0,61,50,108,58,5,2,0,0.0,144.0,10,15.0,12,0.0,1.0,5.0,3.0,3.0,40.0,3.636363636363636,0.03243816254416961,262.2857142857143,0,2,1,1,1,3,0,1,1,2.274072678202073,1.9664589865917959,0.9591025306664537,2.9094241772266916,6.16413047250031,5.748750162194874,6.078010761433276,13.606996712772137,6.448629829346404,5.98018681635661,6.488017011009571,13.916556232238458,7.852740186849462,7.376560566459436,8.097849291031485,7.752081309683647,test_col
2252,20,0,85.0,10667,0,-1,0,0,0,0,0,11,0,0,0,1,6,6,1971,1971,0,0,1,1,0,302.0,5,5,1,5,5,1,3.0,838.0,2.0,0.0,749.0,1587.0,0,5,1,5.0,1587,0,0,1587,0.0,0.0,2,0,3,1,5,7,10,1,1,0,1971.0,2,2.0,525.0,5,5,3,0,44,0,0,0,0,0,0,-1,0,3,2007,0,0,44,44,0,0,0,0,125.49411764705884,4761.0,11192.0,15953.0,0.4253931379556826,inf,15953.0,1.0,0,1.0,1,40,0.0,40,0,36,36,1,4,0,0.5280403276622558,175.0,10,16.0,14,838.0,0.4719596723377442,5.0,3.2,3.5,49.7,4.5181818181818185,0.14877660073122714,226.71428571428572,1,3,2,2,1,3,3,1,3,2.33529877300679,3.247200178332272,3.1245505343735767,0.2750916030283379,1.427679610868217,1.3312575209255024,0.20093586631213098,19.37972765396408,2.698222936376836,3.0386382715792464,0.5691108855794528,19.40402303658105,4.184235130165334,2.6323363326844094,3.7475247643153224,1.1860056935770655,test_col
2253,80,0,56.0,8872,0,-1,1,3,0,0,0,17,0,0,0,5,6,5,1997,1997,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,384.0,384.0,0,7,1,5.0,754,630,0,1384,0.0,0.0,2,1,3,1,5,7,10,1,0,2,1997.0,5,2.0,390.0,5,5,3,0,0,0,0,0,0,0,0,-1,0,3,2007,0,0,0,0,0,5,2,1,158.42857142857142,3152.0,9262.0,12414.0,0.3403152666810624,inf,12414.0,1.0,0,1.3,1,14,0.0,14,0,10,10,0,5,0,0.0,130.0,10,17.0,20,0.0,1.0,5.0,3.4,5.0,52.4,4.763636363636363,0.15599639314697927,197.71428571428572,0,2,2,0,1,3,0,2,3,2.10133507190494,3.3186901894070764,0.9545775833661321,3.907694323519428,0.7691632459337598,1.9960818535510416,0.5254234951895564,19.619909287699436,1.6829859762002755,2.1013324432539817,3.977978830871103,20.04857842438803,4.333126659679055,2.6208810658341912,3.099065525792904,1.59240696574976,test_col
2254,80,0,0.0,10147,0,-1,1,0,0,3,0,17,0,0,0,5,6,5,1994,1994,0,0,3,3,0,32.0,5,5,0,7,5,1,1.0,186.0,2.0,0.0,206.0,392.0,0,7,1,5.0,924,770,0,1694,0.0,0.0,2,1,3,1,5,7,10,1,0,2,1994.0,5,2.0,398.0,5,5,3,256,64,0,0,0,0,0,3,-1,0,3,2007,0,0,320,320,0,1,1,1,0.0,3780.0,10545.0,14325.0,0.3584637268847795,inf,14325.0,1.0,0,1.3,1,17,0.0,17,0,13,13,3,0,0,0.4744897959183674,132.66666666666666,10,16.0,20,186.0,0.5255102040816326,5.0,3.2,5.0,52.2,4.745454545454546,0.1669458953385237,242.0,2,2,2,1,1,3,0,2,3,2.4793868333458673,2.666959007709033,0.9034904244097787,3.7476061267614806,0.8425637385232075,1.9030034884675957,0.49681432867313186,19.45704253704273,2.112237500414767,1.5619287306871708,3.7948696176603502,19.830599195119436,4.320918581619039,2.6332662919576584,3.1661387015107523,1.6263418538058043,test_col
2255,60,0,0.0,8637,0,-1,1,0,0,0,0,17,0,0,0,0,6,5,1999,2000,0,0,0,0,1,0.0,5,5,0,7,5,1,5.0,871.0,2.0,0.0,52.0,923.0,0,7,1,5.0,947,767,0,1714,1.0,0.0,2,1,3,1,5,7,10,1,0,0,2000.0,5,2.0,451.0,5,5,3,256,48,0,0,0,0,0,0,-1,0,4,2007,0,1,304,304,0,1,2,1,0.0,4351.0,9088.0,13439.0,0.4787632042253521,inf,13439.0,1.0,0,2.0,1,12,1.0,11,1,8,7,0,5,1,0.943661971830986,150.33333333333334,10,20.0,20,871.0,0.056338028169014086,5.0,4.0,5.0,53.0,4.818181818181818,0.19844853537107793,244.85714285714286,2,2,2,1,1,3,3,2,3,2.2040480361441865,1.9800981708605057,0.5722696828666028,2.9516364143092506,1.0476224169505568,1.7531991829433824,0.2542253201627538,19.641531533038062,1.9208019145176298,0.8158748783533614,2.9859720881890017,19.864264898300128,4.407369603339243,2.646841238912276,2.945419850057871,1.5937530216590152,test_col
2256,60,0,63.0,7875,0,-1,0,0,0,0,0,17,0,0,0,0,7,5,1996,1996,0,0,3,3,1,0.0,7,5,0,7,5,1,5.5,414.0,2.0,0.0,277.0,691.0,0,7,1,5.0,691,862,0,1553,0.0,0.0,2,1,3,1,7,6,10,0,-1,0,1996.0,5,2.0,420.0,5,5,3,0,44,0,0,0,0,0,0,-1,0,8,2007,0,0,44,44,0,0,0,0,125.0,3797.0,8295.0,12092.0,0.4577456298975287,inf,12092.0,1.0,0,2.0,1,15,0.0,15,0,11,11,3,5,0,0.5991316931982634,140.0,12,20.5,20,414.0,0.40086830680173663,6.0,4.1,5.0,56.1,5.1000000000000005,0.19720634920634922,258.8333333333333,1,2,2,1,0,3,3,2,2,2.434149761296176,2.6927217723900454,0.5706858872769076,3.778890352944468,0.9012610847927488,1.9255573987557457,0.42430061461766055,19.741740908930502,2.028358401427317,1.4958059717858596,3.8294691980120246,20.11625119490935,4.899495595111194,2.773952549992424,2.2503476687043698,3.327082073553017,test_col
2257,60,0,60.0,7500,0,-1,0,0,0,0,0,17,0,0,0,0,6,5,1999,2003,0,0,0,0,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,938.0,938.0,0,10,1,5.0,957,1342,0,2299,0.0,0.0,3,1,5,1,5,7,10,1,0,0,1999.0,5,2.0,482.0,5,5,3,188,30,0,0,0,0,0,0,-1,0,8,2007,0,0,218,218,0,0,0,0,125.0,5536.0,7982.0,13518.0,0.6935605111500877,inf,13518.0,1.0,0,2.0,1,12,1.0,8,4,8,4,0,5,0,0.0,160.66666666666666,10,17.0,20,0.0,1.0,5.0,3.4,5.0,55.4,5.036363636363637,0.3065333333333333,328.42857142857144,2,1,2,1,1,3,0,2,3,3.965051080246817,1.2744267429912233,2.154104700227453,4.062189161295971,1.1906300552548685,1.7041554138413424,0.24866565838250657,19.783096057798012,3.6818481398694174,1.2995743552060413,4.053688527032668,20.1361607412386,4.622828452488824,2.938716390878439,2.872589888880845,2.057522974400601,test_col
2258,20,0,0.0,9556,0,-1,1,0,0,2,0,17,0,0,0,1,7,5,1992,1993,0,0,3,3,0,52.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,1168.0,1168.0,0,7,1,5.0,1187,0,0,1187,0.0,0.0,2,0,3,1,7,6,10,0,-1,0,1992.0,3,2.0,420.0,5,5,3,0,21,0,0,0,0,0,0,-1,0,8,2007,0,0,21,21,0,1,3,1,0.0,3542.0,9976.0,13518.0,0.3550521251002406,inf,13518.0,1.0,0,1.0,1,19,1.0,18,1,15,14,3,0,0,0.0,140.0,10,17.0,16,0.0,1.0,5.0,3.4,4.0,53.4,4.854545454545455,0.12421515278359146,197.83333333333334,1,0,2,0,1,3,0,3,1,0.7555327568258943,3.566451341852204,2.194975511469748,1.8324177598090836,0.9213855643029901,1.8341532817949484,0.3845500212019294,19.528694579428915,1.1029684478200987,2.7715439898125322,2.035825947922279,19.676238034921408,4.324626961783052,2.0585159870401077,2.9045952745339108,2.9756726666906568,test_col
2259,60,0,0.0,7655,0,-1,1,0,0,3,0,17,0,0,0,0,6,5,1993,1994,0,0,3,3,1,0.0,5,5,0,7,5,1,2.0,0.0,2.0,0.0,903.0,903.0,0,7,1,5.0,910,732,0,1642,0.0,0.0,2,1,3,1,5,7,10,1,0,0,1993.0,3,2.0,392.0,5,5,3,290,84,0,0,0,0,0,0,-1,0,7,2007,0,0,374,374,0,1,1,1,0.0,4187.0,8047.0,12234.0,0.5203181309804896,inf,12234.0,1.0,0,2.0,1,18,1.0,17,1,14,13,3,5,0,0.0,130.66666666666666,10,17.0,16,0.0,1.0,5.0,3.4,4.0,51.4,4.672727272727274,0.21450032658393206,234.57142857142858,2,2,2,1,1,3,0,3,3,2.068428061304126,2.1738961176140936,0.41209141636420726,2.987971216123817,0.7726368836124758,2.053500031011381,0.5544576732612255,19.773784479450775,1.7223455204122442,1.1506834534813621,3.1260356986410787,20.007344562850736,4.039950544916062,2.194411759221614,3.0839305790705516,1.2472876728805844,test_col
2260,20,0,160.0,18160,1,-1,0,0,0,0,0,17,0,0,0,1,6,6,1964,1964,0,0,3,3,2,138.0,5,5,1,5,5,3,3.0,550.0,2.0,0.0,752.0,1302.0,0,3,1,5.0,1128,0,0,1128,1.0,0.0,1,0,3,1,5,6,10,1,0,0,1964.0,2,2.0,480.0,5,5,1,0,108,246,0,0,0,0,3,-1,0,3,2007,0,1,354,354,3,0,0,0,113.5,3558.0,18640.0,22198.0,0.19087982832618025,inf,22198.0,1.0,0,1.0,1,47,0.0,47,0,43,43,3,3,1,0.4224270353302612,160.0,10,18.0,14,550.0,0.5775729646697388,5.0,3.6,3.5,48.1,4.372727272727273,0.06211453744493392,188.0,2,0,2,0,1,3,3,1,3,0.9449090661655033,3.67130324900003,2.3292654684208904,1.8703182431796403,1.743109453972034,1.470134869079612,1.1269444498388952,18.431793889887928,1.8454965293263228,3.0011511417382275,2.0847945252262403,18.593151684368273,4.187243446179207,2.530723281416112,4.117323850058873,1.948643421564098,test_col
2261,120,0,38.0,4740,0,-1,1,0,0,0,0,18,0,0,3,1,8,5,1988,1988,0,0,5,6,1,0.0,7,5,1,7,5,4,10.0,248.0,2.0,0.0,918.0,1166.0,0,7,1,5.0,1179,0,0,1179,1.0,0.0,2,0,2,1,5,5,10,0,-1,0,1988.0,3,2.0,480.0,5,5,3,0,108,0,0,135,0,0,0,-1,0,10,2007,0,0,243,243,0,1,2,1,124.73684210526315,3524.0,5220.0,8744.0,0.6750957854406129,inf,8744.0,1.0,0,1.0,1,23,0.0,23,0,19,19,2,1,0,0.21269296740994853,160.0,12,28.0,16,248.0,0.7873070325900514,6.0,5.6,4.0,55.6,5.054545454545455,0.24873417721518987,235.8,2,0,2,0,0,2,0,3,2,0.7366315874542452,3.5795035517022593,2.190450654859127,1.8567948653914228,1.2512892807278255,1.9300047974841033,0.5889044340427733,20.133136058276545,1.268007318309616,2.8393843121804183,2.132620434285467,20.279123443889752,5.153448679463425,3.0873271383582606,2.7816686856142963,3.6342682792498953,test_col
2262,120,0,35.0,5118,0,-1,1,3,0,0,0,18,0,0,3,1,8,5,1990,1990,0,0,5,6,1,0.0,7,5,0,7,5,4,10.0,926.0,2.0,0.0,386.0,1312.0,0,7,1,5.0,1321,0,0,1321,1.0,0.0,1,0,1,1,7,4,10,1,0,0,1990.0,3,2.0,484.0,5,5,3,0,64,140,0,0,0,0,0,-1,0,8,2007,0,0,204,204,0,5,2,1,146.22857142857143,3954.0,5602.0,9556.0,0.7058193502320601,inf,9556.0,1.0,0,1.0,1,21,0.0,21,0,17,17,2,5,0,0.7057926829268293,161.33333333333334,12,28.0,16,926.0,0.2942073170731707,6.0,5.6,4.0,58.6,5.327272727272726,0.25810863618601015,330.25,2,0,2,2,0,2,2,3,2,1.2845625164756336,3.379819613430674,2.433817108390563,1.2946288267782007,1.2538237987708545,1.8839770817849104,0.538525766234375,20.084954690701238,1.701738838651845,2.83107178621578,1.6560235219117532,20.173798931597336,5.408400538099468,3.7327914814675927,1.567150948754599,2.935836732651707,test_col
2263,60,0,98.0,12328,0,-1,1,0,0,0,0,18,0,0,0,0,8,5,2005,2005,1,0,0,0,2,146.0,7,5,0,10,5,2,10.0,986.0,2.0,0.0,163.0,1149.0,0,10,1,5.0,1164,1377,0,2541,1.0,0.0,3,1,4,1,10,10,10,1,1,2,2005.0,5,3.0,729.0,5,5,3,120,32,0,0,0,0,0,0,-1,0,7,2007,0,0,152,152,0,1,2,1,125.79591836734693,6231.0,13057.0,19288.0,0.4772152868193306,inf,19288.0,1.0,0,2.0,1,6,0.0,6,0,2,2,0,3,0,0.8581375108790252,182.25,12,29.0,20,986.0,0.14186248912097474,6.0,5.8,5.0,65.8,5.9818181818181815,0.20611615833874108,254.1,2,1,1,1,0,2,2,2,2,4.378808744147633,0.8077583564637686,2.777875472629334,3.949292160307731,2.3972240460102276,0.43562774964723866,1.1178652444065373,19.18847729961463,4.493574721847187,1.898401787393212,3.8834096122025588,19.504771193648498,6.77955021405799,5.412895953410675,2.1126210023262897,4.416312264429383,test_col
2264,20,0,52.0,51974,0,-1,1,0,0,3,0,18,2,0,0,1,9,5,2006,2007,1,0,0,0,0,710.0,10,5,0,10,5,3,10.0,1101.0,2.0,0.0,1559.0,2660.0,0,10,1,5.0,2338,0,0,2338,1.0,0.0,2,1,4,1,7,8,10,2,1,0,2005.0,5,3.0,1110.0,7,5,3,0,135,0,0,322,0,0,0,-1,0,6,2007,1,2,457,457,0,1,1,1,999.5,7336.0,53084.0,60420.0,0.13819606661140835,inf,60420.0,1.0,2,1.0,1,5,1.0,4,1,1,0,0,0,2,0.4139097744360902,277.5,15,30.0,22,1101.0,0.5860902255639098,7.5,6.0,5.5,67.0,6.090909090909091,0.04498403047677685,292.25,2,3,1,2,3,2,2,2,2,5.765224045220555,4.918685276981565,6.17207876463373,3.2409140485042545,6.9183462075721955,4.914967171879182,6.099387494990994,14.385216316288084,8.873081452434533,8.100157168202609,6.45183070187842,14.666675919436008,7.647914461484639,6.481145893392564,3.189669494959495,5.046722038773867,test_col
2265,190,0,195.0,41600,0,-1,1,0,0,1,0,17,0,0,1,1,5,5,1969,1990,0,0,3,3,1,0.0,5,5,1,7,5,4,5.0,1047.0,2.0,0.0,53.0,1100.0,1,5,1,5.0,1424,0,0,1424,1.0,0.0,1,1,3,1,5,7,5,0,-1,3,1969.0,2,3.0,828.0,5,5,2,144,0,0,0,0,0,0,0,-1,0,11,2007,0,0,144,144,0,1,1,1,213.33333333333331,3948.0,42428.0,46376.0,0.0930517582728387,inf,46376.0,1.0,0,1.0,1,42,1.0,21,21,38,17,3,1,0,0.9518181818181818,207.0,10,23.0,14,1047.0,0.04818181818181818,5.0,4.6,3.5,43.1,3.9181818181818175,0.03423076923076923,203.42857142857142,1,0,1,2,1,2,2,1,1,1.2987733133029342,3.260298355991265,2.344079187170574,1.3692004587741828,5.090745176952986,3.3690666183874636,4.363507477282146,15.514183308910562,5.009485897579202,4.890191724166167,4.0690273912056885,15.63197515950476,5.463097243137632,4.297899862036015,5.8664256016683645,4.901341154735039,test_col
2266,120,0,61.0,8035,0,-1,1,3,0,0,0,18,0,0,3,1,9,5,2006,2006,0,0,1,1,0,165.0,7,5,0,10,5,4,10.0,797.0,2.0,0.0,815.0,1612.0,0,10,1,5.0,1612,0,0,1612,1.0,0.0,2,0,2,1,10,6,10,1,1,0,2006.0,5,2.0,556.0,5,5,3,0,164,0,0,0,0,0,0,-1,0,3,2007,0,0,164,164,0,5,2,1,131.72131147540986,4836.0,8591.0,13427.0,0.5629146781515539,inf,13427.0,1.0,0,1.0,1,5,0.0,5,0,1,1,1,0,0,0.4944168734491315,185.33333333333331,12,31.0,20,797.0,0.5055831265508685,6.0,6.2,5.0,67.2,6.1090909090909085,0.20062227753578096,268.6666666666667,1,3,2,2,0,2,3,2,2,2.4332164053632037,3.2517328417256666,3.198723530725992,0.20173883192746123,1.5320134756613966,1.3891160946691463,0.2958112246535908,19.7133709344337,2.818040297637184,3.1054426636767083,0.6503195355375404,19.733926949954224,7.167041507636278,5.835603022958997,2.478182858054694,4.848211356408867,test_col
2267,20,0,85.0,14082,0,-1,1,3,0,0,0,18,0,0,0,1,8,5,2006,2006,1,0,0,0,0,945.0,7,5,0,10,7,4,10.0,1558.0,2.0,0.0,662.0,2220.0,0,10,1,5.0,2234,0,0,2234,1.0,0.0,1,1,1,1,7,7,10,1,1,0,2006.0,3,2.0,724.0,5,5,3,390,80,0,0,0,0,0,0,-1,0,1,2007,0,0,470,470,0,5,2,1,165.6705882352941,6688.0,14806.0,21494.0,0.4517087667161962,inf,21494.0,1.0,0,1.0,1,5,0.0,5,0,1,1,0,0,0,0.7018018018018019,241.33333333333331,12,33.0,16,1558.0,0.2981981981981982,6.0,6.6,4.0,62.6,5.690909090909091,0.15864223831842067,319.14285714285717,2,3,1,2,0,2,2,3,2,4.858045189586351,4.172878794930907,5.286107501294215,2.3092474811579833,2.435232563748058,0.31155150820921584,1.1920834967064509,18.965270612491004,5.395003497858718,4.842087701770758,2.4394995184947468,19.063014671245867,6.158896554053062,4.657666749736954,1.8047560239587186,3.623785077847322,test_col
2268,20,0,81.0,13870,0,-1,1,3,0,0,0,18,7,5,0,1,10,5,2006,2007,1,0,5,6,0,250.0,10,5,0,10,5,4,10.0,1152.0,2.0,0.0,590.0,1742.0,0,10,1,5.0,2042,0,0,2042,1.0,0.0,2,0,3,1,10,8,10,1,1,0,2007.0,5,3.0,724.0,5,5,3,240,52,0,0,174,0,0,0,-1,0,10,2007,1,2,466,466,0,5,2,1,171.23456790123456,5826.0,14594.0,20420.0,0.3992051528025216,inf,20420.0,1.0,2,1.0,1,5,1.0,4,1,1,0,2,0,2,0.6613088404133179,181.0,15,31.0,20,1152.0,0.338691159586682,7.5,6.2,5.0,69.7,6.336363636363638,0.14722422494592646,255.25,3,3,1,2,3,2,2,2,2,3.733561003161763,3.4632408784265287,4.223182444028606,1.2452136970716263,2.4269064895223256,0.32333828101027245,1.1786693012899916,18.992123828089902,4.351430937784831,3.9135100897265143,1.4011139658532452,19.01683426956935,8.10655016192506,6.842962076576383,3.3326587513772363,5.965756680969398,test_col
2269,20,0,0.0,10960,0,-1,1,0,0,0,0,6,0,0,0,1,6,5,1984,1984,1,0,3,3,1,0.0,5,5,1,7,5,1,10.0,256.0,2.0,0.0,1028.0,1284.0,0,5,1,5.0,1284,0,0,1284,1.0,0.0,2,0,3,1,5,5,10,0,-1,0,1984.0,2,2.0,480.0,5,5,3,0,0,192,0,0,0,0,0,-1,0,4,2007,2,1,192,192,0,1,2,1,0.0,3852.0,11440.0,15292.0,0.3367132867132867,inf,15292.0,1.0,0,1.0,1,27,0.0,27,0,23,23,3,1,3,0.19937694704049844,160.0,10,25.0,14,256.0,0.8006230529595015,5.0,5.0,3.5,49.5,4.5,0.11715328467153285,256.8,1,0,2,2,1,2,0,1,1,1.1571197628491934,3.4251542121888496,2.3712310885963706,1.429682342641397,1.2362685134198592,1.510051015896273,0.23399214146749178,19.344581298743783,1.5744863341501998,2.732849224735164,1.5342167288241402,19.449727417748612,4.190956092820138,1.8068061579145254,3.7356697128917844,3.0001840171291185,test_col
2270,60,0,78.0,12090,0,-1,0,0,0,0,0,6,0,0,0,0,7,7,1981,2003,0,0,1,1,0,306.0,7,5,1,7,5,1,5.0,321.0,2.0,0.0,404.0,725.0,0,10,1,5.0,725,754,0,1479,0.0,0.0,2,1,3,1,7,6,10,1,0,0,1981.0,3,2.0,484.0,5,5,3,167,72,0,0,0,0,0,0,-1,0,3,2007,0,0,239,239,0,0,0,0,155.0,3683.0,12574.0,16257.0,0.2929059965007157,inf,16257.0,1.0,0,2.0,1,30,1.0,8,22,26,4,1,4,0,0.4427586206896552,161.33333333333334,12,20.0,16,321.0,0.5572413793103448,6.0,4.0,4.0,61.0,5.545454545454546,0.12233250620347394,246.5,2,2,2,1,0,3,3,3,2,2.1232364846318084,2.770370753749439,0.3789755911018688,3.565614807707647,1.30353772992695,1.4488146072781063,0.36285421125736533,19.201052409389227,1.865262934317644,1.4358478134358075,3.52037854656772,19.554296842501692,5.196647520514728,3.319999690869449,1.941550273637421,2.6060044379127008,test_col
